image_name,min_x,min_y,max_x,max_y
43.7427626_1.3688081.png,206,192,305,291
42.6743261_2.9419886.png,213,194,299,289
42.6442498_2.8369102.png,215,206,296,277
43.2368205_0.0283782.png,219,222,292,261
43.5830125_1.3946287.png,238,214,273,269
43.677118_1.4367745.png,224,193,287,290
43.531373_1.3409586.png,208,183,303,300
43.673665_1.5304096.png,214,200,297,283
43.5885331_1.3493283.png,231,204,280,279
43.5611117_1.3183138.png,215,209,296,274
44.432964_1.6199833.png,193,186,318,297
42.7015765_2.9982824.png,223,217,288,266
43.7677223_-1.3271726.png,228,224,283,259
43.0803595_1.641092.png,224,185,287,298
42.7272414_2.9337902.png,226,201,285,282
43.5334152_1.4616508.png,208,208,303,275
42.7070614_3.0097771.png,232,208,279,275
42.682339_2.807064.png,197,193,314,290
43.6970523_1.4386433.png,209,199,302,284
43.5618753_1.5199524.png,215,202,296,281
44.7345187_-1.0756946.png,219,201,292,282
43.691242_1.5056874.png,206,196,305,287
43.5674126_1.2949252.png,207,200,304,283
42.6836182_2.8035187.png,233,211,278,272
43.5604843_1.3362926.png,195,193,316,290
43.5582864_1.3497336.png,217,195,294,288
44.736091_-1.0808794.png,216,193,295,290
43.4192534_1.5077561.png,237,200,274,283
43.6485929_1.4505859.png,220,205,291,278
43.4688426_-1.5625341.png,204,199,307,284
43.6165027_1.4593711.png,221,215,291,268
44.5017165_1.8221499.png,202,178,309,305
43.6949594_1.4478631.png,219,190,292,293
43.6628439_1.48671.png,209,203,302,280
43.5208685_1.3466716.png,211,200,300,283
43.5879326_1.3735483.png,218,220,292,263
43.6965855_1.4259123.png,218,210,294,273
43.6191525_1.4244247.png,232,196,279,287
43.560696_1.3683449.png,221,199,290,284
43.5388325_1.5483721.png,216,202,295,281
43.5815315_1.3186632.png,215,210,296,273
42.7301819_2.9390338.png,217,223,294,260
42.6814339_2.8022873.png,225,216,286,267
43.6980818_1.5745531.png,226,212,285,271
43.4642456_-1.556243.png,213,216,298,267
44.7313463_-1.0702609.png,201,201,310,282
42.7458945_2.8977999.png,221,200,290,283
43.5592936_1.3489628.png,205,213,306,270
42.6985584_2.9906177.png,237,212,274,271
42.736773_2.9018501.png,226,194,285,289
43.1085013_-0.0453491.png,218,228,293,255
42.6459709_2.8359943.png,208,208,303,274
43.6570019_1.3111225.png,196,205,315,278
43.5914028_1.4653333.png,233,209,278,274
43.7370092_0.8861667.png,219,183,292,300
43.5807773_1.3729921.png,180,201,331,282
43.5533021_1.5353672.png,206,216,305,267
43.5624723_1.3811985.png,220,206,291,277
43.5875767_1.3216247.png,224,206,287,277
43.1016553_-0.0478042.png,232,199,279,284
43.5845362_1.3623378.png,225,193,286,290
42.7464539_2.8126593.png,225,206,286,277
42.7805121_2.8351879.png,222,198,289,285
43.2626461_0.0448086.png,216,220,295,263
44.7501224_-1.094166.png,203,194,308,289
43.5569243_1.2791619.png,220,204,291,279
43.5644736_1.5406429.png,227,192,284,291
43.6930739_1.4371368.png,234,209,277,274
43.0476324_0.7761091.png,209,205,302,278
43.7003969_1.570351.png,208,191,303,293
42.7025953_2.8167495.png,215,215,296,268
43.6359253_1.4339137.png,215,216,296,267
43.693478_1.5224379.png,207,196,304,287
42.7296063_2.9413019.png,237,210,274,273
43.5775919_1.3294824.png,209,207,302,276
42.7073396_3.0132669.png,233,211,278,272
43.695702_1.4421202.png,220,211,291,272
43.5631276_1.329867.png,215,206,296,277
43.5566483_1.5345792.png,238,207,273,276
43.5192842_1.3381448.png,221,205,290,278
44.7427874_-1.0686558.png,217,206,294,277
43.5889029_1.4827748.png,214,211,297,272
43.5556858_1.3139694.png,210,207,301,276
43.5640913_1.318757.png,236,217,275,266
43.6546707_1.3449003.png,231,208,280,275
43.5384653_1.4617587.png,218,199,293,284
43.683258_1.2728789.png,211,203,300,280
42.7243677_2.9294467.png,203,219,308,264
43.6227302_1.4312468.png,234,214,277,269
42.7323485_2.928888.png,229,199,282,284
43.5332416_1.3298546.png,214,205,297,278
43.6773065_1.2706913.png,206,202,305,281
42.7553965_2.8426756.png,206,211,305,272
43.6891818_1.5068825.png,224,219,287,264
43.6188391_1.4338256.png,201,187,310,296
43.7429222_1.3624691.png,217,189,294,294
43.5563312_1.2983527.png,228,190,283,293
42.6900512_3.0288592.png,219,212,292,271
43.7381406_1.4735414.png,199,201,312,282
42.6784654_2.745304.png,214,222,297,261
43.6919301_1.4492512.png,227,220,284,263
43.5822711_1.3516733.png,212,190,299,293
43.9081423_2.1270555.png,200,202,311,281
44.7459702_-1.0691867.png,231,202,280,281
42.6426449_2.834282.png,221,205,290,278
42.6785539_2.7960062.png,198,197,313,286
43.8614003_1.3715636.png,214,182,297,301
43.5879687_1.3499437.png,218,205,293,278
43.7589853_1.0387462.png,213,173,298,310
43.5554272_1.3814567.png,207,197,303,286
43.598247_1.6053358.png,213,203,298,280
43.560175_1.3620621.png,205,208,306,275
43.6195596_1.4616201.png,236,210,275,273
43.5646664_1.2808462.png,210,190,301,293
43.5777122_1.3277926.png,212,197,299,286
43.6934763_1.2679208.png,225,196,286,287
43.5850144_1.3564088.png,223,200,288,283
43.5909324_1.3310069.png,217,194,294,289
43.4229143_-1.6093027.png,231,186,280,297
43.7318561_1.3723444.png,217,197,293,286
42.7243349_2.9330941.png,205,199,306,284
42.7020642_2.9979145.png,225,221,286,262
42.6705799_2.986668.png,211,222,300,261
44.6141956_2.0187368.png,214,202,297,281
42.6463366_2.8340956.png,212,206,299,277
43.4677782_-1.5543265.png,223,193,288,290
43.2119623_0.0983573.png,233,208,278,275
42.743336_2.8962709.png,235,204,276,279
43.6530842_1.0194965.png,221,188,290,295
42.6450357_2.8248905.png,227,218,284,265
43.7377868_1.3822469.png,215,202,296,281
42.7652815_2.665527.png,229,205,282,278
43.4636557_-1.5586022.png,234,200,277,283
43.5826702_1.33503.png,242,217,269,266
42.7030087_2.8164275.png,228,196,283,287
42.693731_2.764481.png,236,199,275,284
42.7002383_2.9903569.png,219,202,292,281
43.5346438_1.3206212.png,210,216,301,267
43.541463_1.455504.png,214,192,297,291
42.6861512_3.0336989.png,203,210,308,273
43.5617925_1.319474.png,211,185,300,298
43.2304509_-0.0098437.png,219,191,292,292
43.5285265_1.3291571.png,209,202,302,281
42.7016321_2.8243691.png,235,213,276,270
42.6774827_2.7661821.png,210,202,301,281
43.8429618_1.388372.png,203,184,308,299
43.7540556_1.357791.png,208,191,303,292
43.6671582_1.4806291.png,210,209,301,274
42.7760252_2.8305326.png,216,218,295,265
43.5584681_1.5141419.png,206,196,305,287
43.5653983_1.2889298.png,217,200,294,283
43.7090154_1.3713015.png,229,201,282,282
43.6896514_1.4330893.png,226,192,285,291
43.5855422_1.3308515.png,216,205,295,278
44.6236543_2.0227307.png,204,207,307,275
42.7476212_2.9101768.png,230,203,281,280
42.6789656_2.772705.png,212,217,299,266
43.4902408_-1.5458546.png,188,192,323,291
43.6974167_1.430243.png,221,212,290,271
43.4845119_-1.5364894.png,212,218,299,265
42.6767729_2.9507179.png,214,210,297,273
43.6216048_1.4648899.png,199,215,312,268
43.7036593_1.5776385.png,211,217,300,266
43.7014843_1.3839279.png,221,199,290,284
43.7266846_1.0540102.png,214,193,297,290
44.622115_2.0219812.png,211,187,300,296
43.1819091_0.0697166.png,211,190,300,293
43.2488382_0.1076157.png,225,197,286,286
43.5467331_1.5355992.png,214,193,297,290
43.5578697_1.5169657.png,216,203,295,280
42.7020797_2.8169139.png,214,193,297,290
43.563335_1.2847278.png,231,203,280,280
42.735403_2.9054499.png,218,207,293,276
43.4669817_-1.5545855.png,206,211,305,272
42.6724304_2.7662998.png,200,206,311,277
43.6390756_1.4596349.png,217,209,294,275
43.5670349_1.3272304.png,207,205,304,278
42.6819237_2.9397871.png,222,213,289,270
42.7486323_2.9061001.png,207,217,303,266
43.7056922_1.373915.png,215,202,296,281
43.5918191_1.4731048.png,209,205,302,278
42.6910418_2.9405013.png,217,207,294,276
43.6285859_1.4257153.png,233,210,278,273
43.6267711_1.4581818.png,218,211,293,272
42.7394139_2.9137437.png,238,215,273,268
43.5639446_1.3290141.png,216,213,295,270
44.7438871_-1.0796721.png,210,213,301,270
43.5263367_1.369302.png,224,207,287,276
43.7400493_1.4691949.png,220,211,291,272
43.7512021_1.3688061.png,223,199,288,285
42.6803578_2.7982248.png,207,218,304,265
43.6156616_1.3999981.png,221,215,290,268
43.4551804_-1.5495216.png,204,205,307,278
43.5657639_1.3309103.png,201,211,310,272
43.5811861_1.3237276.png,219,200,292,283
43.5387609_1.5444425.png,209,190,302,293
43.6949084_1.5216782.png,214,188,297,295
43.5988103_1.6034237.png,206,205,305,278
43.5880332_1.3255676.png,223,199,288,284
43.5720934_1.6080862.png,214,213,297,270
43.5633655_1.3174869.png,217,189,294,294
43.5936024_1.4748385.png,217,188,294,295
43.5853887_1.581216.png,229,201,282,282
43.6518953_1.4312706.png,206,217,305,266
43.7009698_1.5691989.png,227,215,284,268
43.5585008_1.2734748.png,204,185,307,298
43.5732439_1.3329309.png,210,208,301,275
43.7941651_1.3722793.png,206,192,305,291
43.6516745_1.4365189.png,217,220,294,263
42.747582_2.9053578.png,215,211,296,272
44.6086023_2.0385276.png,204,206,307,277
43.5491927_1.5266365.png,206,205,305,278
43.6758602_1.5789204.png,233,195,278,288
44.7514666_-1.0961361.png,180,184,332,299
43.5347815_1.320187.png,219,197,292,286
43.488689_-1.5420706.png,220,225,291,258
43.7411547_1.4667077.png,203,192,308,291
43.564316_1.3357062.png,206,201,305,282
43.5722345_1.6050982.png,213,210,298,273
42.7427548_2.9231279.png,215,212,296,271
44.7691015_-1.1195129.png,203,205,308,278
43.5727079_1.5184814.png,222,225,289,258
43.6275871_1.455783.png,204,187,307,295
42.6454989_2.8265893.png,207,203,304,280
43.6429164_1.4377347.png,241,206,270,277
42.6811778_2.7427203.png,232,226,279,257
43.5882362_1.3138791.png,202,210,309,273
43.6869643_1.5143064.png,216,187,295,296
42.7469689_2.9149849.png,220,201,291,282
43.675755_1.4249941.png,214,209,297,274
44.7625276_-1.1358133.png,216,203,295,280
43.3297718_2.5339537.png,200,194,311,289
44.7291573_-1.0856671.png,224,217,287,266
42.7051544_2.8229054.png,236,198,275,285
43.6771851_1.5557735.png,211,198,300,285
43.7070837_1.3867452.png,231,206,280,277
43.5555794_1.5278927.png,216,203,295,280
43.5338103_1.3204512.png,219,196,292,287
43.5953987_1.4880151.png,223,206,288,277
42.6914215_2.7668544.png,225,224,286,259
42.6995649_3.0117059.png,229,225,282,258
43.5975905_1.6062279.png,201,204,310,279
43.4836145_-1.55553.png,214,221,297,262
43.2586585_0.0384113.png,205,205,306,278
43.7572105_1.3650887.png,222,200,289,282
43.5808398_1.3841936.png,231,206,280,277
42.700635_2.8203203.png,227,201,284,282
43.6916738_1.2677363.png,211,191,300,292
43.5901276_1.466175.png,224,218,287,265
43.6670043_1.4756821.png,212,189,299,294
43.5870582_1.3061863.png,223,200,288,283
43.4842422_-1.5425537.png,214,181,297,301
42.6792708_2.947636.png,205,197,306,286
43.6465994_1.4142859.png,208,215,303,268
42.7410608_2.9066816.png,228,210,283,273
43.1824662_0.0706124.png,225,202,286,281
43.5228718_1.3775387.png,217,201,294,282
43.2422844_0.035212.png,215,186,296,297
43.5856436_1.4715399.png,216,204,295,279
43.6599414_1.0288948.png,203,189,308,294
43.5263939_1.3451967.png,220,200,291,283
43.7652586_1.2576579.png,207,202,304,281
43.5935948_1.4649832.png,224,202,288,281
43.2283435_0.112352.png,216,203,295,280
43.6012175_1.6059398.png,225,200,286,283
43.1938942_-0.1237416.png,186,192,325,291
42.6820088_2.7885332.png,212,219,299,264
43.6070356_1.3979742.png,226,206,285,277
43.4894571_-1.5455607.png,190,190,321,293
43.7472406_-1.3345958.png,200,194,311,289
43.4253024_-1.6122567.png,219,194,292,289
43.1989256_0.0994225.png,222,218,289,265
42.7058696_2.9953435.png,235,214,276,269
43.5803402_1.3423761.png,216,203,295,280
43.7362168_1.4650199.png,222,200,289,283
43.580614_1.2999842.png,213,214,298,269
43.8249745_1.394156.png,206,206,305,277
42.651916_2.8283385.png,211,204,300,279
43.6759188_1.5319828.png,237,203,274,280
43.6517429_1.3105073.png,199,194,312,289
43.4218523_1.509215.png,211,214,300,269
42.7324307_2.9283025.png,233,211,278,272
43.5403847_1.5414959.png,214,223,297,260
43.6011668_1.6060424.png,223,188,288,295
43.6928049_1.5052792.png,212,198,299,285
43.4199832_-1.6171364.png,208,190,303,293
43.5477231_1.4652261.png,226,202,285,281
43.2344572_0.0913233.png,204,210,307,273
44.7458678_-1.0816716.png,207,193,304,290
44.7561611_-1.0828682.png,213,203,298,280
43.7080952_1.3677616.png,208,209,303,274
44.7533949_-1.0804368.png,211,202,300,281
44.7499763_-1.106885.png,219,201,292,283
44.7513849_-1.0840216.png,217,189,294,294
43.5625552_1.3760728.png,212,208,299,275
42.7306011_2.9296169.png,234,204,277,279
43.6238958_1.4701239.png,224,216,287,267
43.0822256_1.6484227.png,220,222,291,261
43.5622627_1.3304406.png,209,204,302,279
43.6200108_1.4606528.png,223,205,288,278
44.0899211_1.6269528.png,208,200,302,283
43.5573142_1.2969753.png,210,193,301,290
43.5596798_1.28651.png,216,197,295,287
44.7728997_-1.1401931.png,220,193,291,290
43.5631774_1.3318809.png,213,186,298,297
43.7989745_1.3849585.png,207,209,304,274
42.6810124_2.7817587.png,235,213,276,270
43.5480554_1.5315668.png,225,206,286,277
43.6436481_1.4377971.png,227,201,284,282
43.8094792_1.3534359.png,210,211,301,272
43.2355223_0.1099339.png,223,187,288,296
43.6861862_1.5050718.png,195,210,316,273
43.2404066_0.0329062.png,209,211,302,272
43.5660776_1.3157314.png,211,190,300,293
44.5584588_1.7733899.png,196,213,315,270
42.6755167_2.951045.png,228,214,283,269
42.7000509_3.0281761.png,237,208,274,275
42.7749436_2.8358383.png,236,215,275,268
43.5558685_1.545503.png,224,204,287,278
43.5232891_1.3429256.png,227,215,284,268
43.0875752_1.6473538.png,209,207,302,276
42.6912401_2.7662929.png,229,197,282,286
43.6223559_1.4683914.png,213,200,298,283
43.5938532_1.4810199.png,204,200,307,283
43.6615729_1.4700604.png,239,207,272,276
43.2417249_0.0994629.png,229,185,282,298
43.6775636_1.5410815.png,210,208,301,275
42.6991696_3.0071097.png,238,207,273,276
44.7580964_-1.0853644.png,211,189,300,294
43.5364431_1.4662783.png,212,193,299,290
43.6849527_1.5716853.png,214,210,297,273
43.5531484_1.2794085.png,208,195,303,288
43.5592453_1.3843034.png,197,202,314,281
43.56955_1.2804132.png,231,210,280,273
43.7921896_1.3658149.png,218,206,293,277
42.7240349_2.9363219.png,233,215,278,268
43.7295924_1.3758214.png,223,200,288,283
42.7755281_2.8402659.png,203,192,308,291
43.1053484_-0.0611951.png,219,198,292,285
43.5641172_1.3131268.png,224,206,287,277
42.6833184_2.9517903.png,227,215,284,268
43.7952597_1.3405447.png,225,220,286,263
43.7419888_1.3473439.png,222,190,289,293
43.6669629_1.4850364.png,205,201,306,282
42.6990227_2.9901854.png,227,219,284,264
42.682028_2.9363818.png,221,195,290,288
43.4723326_-1.5484517.png,218,206,293,277
42.6493567_2.8315834.png,228,220,283,263
43.0742439_1.654248.png,212,218,299,265
43.5617239_1.282894.png,207,196,304,287
43.9107835_2.1205203.png,219,200,292,283
43.7260158_1.0490509.png,205,202,306,281
42.6841197_2.6894109.png,216,215,295,268
42.6852181_3.032443.png,229,205,282,278
44.7609782_-1.1243439.png,218,197,293,286
44.1191087_3.0654294.png,224,207,287,276
43.6898704_1.514571.png,213,198,298,285
43.5712437_1.3291956.png,232,216,279,267
43.6958151_1.4363089.png,210,211,301,272
42.6994749_3.0058708.png,241,216,270,267
43.674163_1.5497597.png,222,195,289,288
43.55345_1.3941403.png,235,197,276,286
43.5570417_1.3164377.png,234,204,277,278
43.5943154_1.4624803.png,211,215,300,268
42.6999029_2.9943364.png,237,205,274,278
43.6733521_1.5903541.png,203,191,308,292
43.65674_1.4370207.png,201,212,310,271
42.676204_2.9484018.png,214,202,297,281
43.7638256_-1.3272396.png,232,216,279,267
43.7320298_1.3588588.png,217,201,294,282
42.6770101_2.7733094.png,242,210,269,273
43.6785887_1.5247556.png,211,201,300,282
43.5557687_1.5276412.png,217,204,294,279
42.6796339_2.947547.png,231,201,280,282
43.5937403_1.3761826.png,205,200,306,283
42.7736428_2.8358209.png,230,222,281,261
42.6791725_2.9469513.png,208,214,303,269
43.8388873_1.4127401.png,205,193,305,290
43.3282677_2.520009.png,220,221,291,262
43.5577164_1.3501101.png,200,196,311,287
43.5840848_1.3359762.png,205,191,306,292
43.5873585_1.324381.png,211,199,300,284
43.5823579_1.3171538.png,214,204,296,279
43.1054709_-0.0355401.png,211,185,300,298
42.6796781_2.9456594.png,238,204,273,279
43.9101869_2.108448.png,219,182,292,301
43.2326072_0.1099412.png,179,201,332,282
43.5880971_1.4870008.png,196,195,315,288
43.5942636_1.3774774.png,210,195,301,288
43.5530102_1.6475646.png,208,199,303,284
43.5858882_1.471779.png,206,193,305,290
43.8446546_1.3520785.png,202,185,309,298
43.5735193_1.2927075.png,221,191,290,292
43.5664991_1.2647378.png,206,196,305,287
42.7757323_2.7926167.png,216,210,295,273
43.555315_1.3848773.png,210,201,301,282
43.7398469_1.364101.png,230,216,281,268
43.557309_1.3692906.png,212,200,299,283
42.6746887_2.9417514.png,210,204,301,279
43.5853822_1.5848278.png,219,217,292,266
42.7329422_2.9238047.png,222,198,290,285
42.6468139_2.8269437.png,214,215,297,268
42.6400859_2.8675499.png,212,222,299,261
43.5610669_1.2809378.png,214,205,297,278
42.7045916_3.0033687.png,230,203,281,280
42.6886733_3.0290861.png,223,216,288,267
43.6201234_1.4602113.png,226,211,285,272
43.6894834_1.5884232.png,203,198,308,285
44.7600434_-1.078799.png,222,194,289,289
42.7358988_2.9381311.png,217,219,294,264
43.5404212_1.5458092.png,194,185,317,297
42.7243688_2.9281686.png,217,220,294,263
43.6186685_1.4705989.png,200,184,311,299
43.6921168_1.2723571.png,198,209,313,274
42.7233467_2.9369366.png,229,206,282,277
43.5179859_1.3419321.png,218,200,293,283
43.5735089_1.343328.png,213,190,298,294
43.5818551_1.3233688.png,218,215,293,267
43.6918814_1.5192408.png,206,188,305,295
43.555072_1.2788188.png,208,197,303,286
43.5871674_1.4691422.png,226,213,285,270
42.7241404_2.9368381.png,223,217,288,266
43.5671751_1.330061.png,219,223,292,260
44.7548508_-1.1007646.png,212,194,299,289
43.0990951_-0.0413488.png,227,201,284,282
42.7429431_2.9277982.png,222,219,289,264
43.2367214_-0.0041177.png,199,207,312,276
43.7676248_-1.3255087.png,220,219,291,264
43.5582517_1.5174863.png,217,202,294,281
43.6889426_1.4373027.png,213,193,298,291
42.7450524_2.9076436.png,214,205,297,278
43.6218425_1.4739855.png,229,196,282,287
42.6779564_2.7397933.png,202,193,309,290
43.2528583_0.0552516.png,237,207,274,276
43.7778516_1.3726619.png,203,200,308,283
43.6410553_1.3424826.png,192,186,319,297
43.8768652_1.3613924.png,195,210,316,273
43.5834555_1.576591.png,213,204,298,279
43.560929_1.3769185.png,203,198,307,285
42.6792896_2.7459697.png,197,202,314,281
43.5572733_1.3080162.png,207,195,304,288
43.632589_1.4510191.png,203,184,308,299
42.6650685_2.9928159.png,214,211,297,272
44.7347886_-1.0703148.png,209,194,302,289
43.5887513_1.3535324.png,217,203,294,280
42.7420074_2.9063128.png,210,206,301,277
43.6764534_1.5528099.png,226,207,285,276
43.0993807_-0.0291998.png,227,203,284,280
43.578705_1.3368878.png,215,203,296,280
42.7277566_2.9343183.png,213,212,298,271
42.6925183_3.026837.png,236,200,275,283
43.2052617_0.0983489.png,223,199,288,284
44.7474463_-1.0837506.png,218,189,293,294
44.7544937_-1.0834046.png,197,195,314,288
43.791556_1.3645759.png,212,199,299,284
44.6179139_2.0373537.png,226,212,285,271
44.6035584_1.9926874.png,221,190,290,293
43.6124352_1.4594853.png,222,190,289,293
43.5817225_1.3735232.png,202,217,309,266
43.5961718_1.4607702.png,207,213,304,270
43.5581894_1.2962008.png,212,192,299,291
42.7245379_2.9334992.png,230,218,281,265
44.7685099_-1.1181555.png,217,187,294,296
42.6840809_3.0292726.png,228,223,283,260
43.2433688_0.035881.png,211,212,300,271
42.730479_2.9486098.png,223,174,288,309
42.721085_2.9285569.png,220,223,291,260
43.6833762_1.5261935.png,217,205,294,278
43.6862644_1.4349105.png,214,197,297,286
42.7037332_2.8342131.png,216,214,295,269
43.4553193_-1.5456234.png,210,212,301,271
43.7926248_1.3429935.png,216,209,295,274
43.7603222_1.0399349.png,232,197,279,286
44.4326075_1.6214024.png,204,195,307,288
43.682231_1.5339313.png,209,197,302,286
43.6372152_1.4463199.png,221,193,290,290
42.7366757_2.9065507.png,216,195,295,288
43.6976703_1.4310956.png,222,200,289,283
43.5741686_1.39168.png,213,184,298,299
42.6911114_3.0288275.png,237,202,274,281
43.7919348_1.3544324.png,229,206,282,277
43.0831192_1.6491073.png,235,203,276,280
43.7168936_1.0890994.png,202,199,309,284
43.5713286_1.3099958.png,215,185,296,298
43.4622037_-1.5645811.png,201,211,310,272
43.6779708_1.4248536.png,218,198,293,285
42.7002276_3.009022.png,239,224,272,259
43.6878822_1.4581426.png,216,210,295,273
43.5800605_1.3297226.png,204,195,307,288
43.5971064_1.5378302.png,201,196,310,287
42.7710281_2.8379082.png,220,195,291,288
43.4781371_1.4738956.png,227,197,284,285
43.1080604_-0.0743739.png,222,199,289,284
43.683645_1.4431188.png,213,213,298,270
43.2596212_0.05581.png,232,199,279,284
43.7276263_1.3526101.png,215,210,296,273
43.0775964_1.6337458.png,220,216,291,267
43.0799255_1.6402977.png,212,176,299,307
43.5835285_1.3673386.png,204,192,307,290
43.9064593_2.1109236.png,211,193,300,290
42.7001404_2.6943537.png,215,203,296,280
43.5557662_1.5281316.png,228,203,283,280
42.6530673_2.8392612.png,232,211,279,272
43.7872417_1.3536059.png,214,206,297,277
43.5806895_1.2872185.png,201,198,310,285
43.7355409_1.4783235.png,210,162,301,321
43.7621282_-1.3337756.png,199,167,312,316
43.6906302_1.4417638.png,211,190,300,293
44.7379914_-1.070198.png,204,194,307,289
43.660311_1.4725569.png,213,207,298,276
43.7530282_1.3543377.png,211,188,300,295
44.7361702_-1.0799078.png,195,197,316,286
44.590369_2.0259769.png,210,196,301,286
43.5891445_1.4835465.png,230,197,281,286
42.7221636_2.9285599.png,230,223,281,260
42.6462792_2.8711268.png,231,202,280,281
43.5819346_1.323727.png,227,208,284,275
43.5850535_1.5859848.png,201,206,310,277
43.5547318_1.2966584.png,190,172,321,311
43.6806954_1.534662.png,206,209,304,274
44.6119033_2.0247471.png,231,200,280,283
43.5638041_1.3196595.png,219,217,292,266
42.6937535_2.6866025.png,215,202,296,281
43.8305944_1.3978915.png,210,188,301,295
44.75937_-1.0808062.png,219,205,292,278
43.0837305_1.6447002.png,230,196,281,287
44.5476719_1.7656614.png,206,176,305,307
42.6433923_2.8743433.png,206,206,305,277
43.7880659_1.3547304.png,208,171,303,312
44.7492069_-1.0793926.png,207,213,304,270
44.7446239_-1.0745157.png,202,188,309,295
42.6394162_2.8362032.png,219,183,292,300
43.7619442_1.2720754.png,202,202,309,281
43.580477_1.303841.png,207,191,304,292
43.6355952_1.4683832.png,220,202,291,280
43.552099_1.2485428.png,215,186,296,297
42.6438741_2.8705046.png,215,216,296,267
44.7316355_-1.0761095.png,212,202,299,281
43.4260458_1.5043376.png,219,193,292,290
43.569473_1.3004563.png,200,200,311,283
43.6313905_1.4304227.png,231,198,280,285
43.4598168_-1.5596325.png,210,201,301,282
42.7223207_2.940437.png,239,216,272,267
44.7447782_-1.071366.png,203,193,308,290
43.5875024_1.4847571.png,211,187,300,296
43.5476554_1.530915.png,209,201,302,282
42.6798541_2.7768108.png,231,207,280,276
44.6043136_2.0375881.png,222,189,289,294
43.8399522_1.4138177.png,203,218,308,265
43.5705414_1.2916141.png,197,210,314,273
43.5807217_1.3184151.png,223,200,288,283
43.1922267_0.0769239.png,214,220,297,263
44.7690374_-1.1235655.png,216,220,295,263
43.6232256_1.4710658.png,215,203,296,280
43.5674099_1.2683034.png,216,213,295,270
42.6453699_2.8390246.png,232,203,279,280
43.0877331_1.641373.png,215,213,296,270
42.735196_2.9057293.png,214,210,297,273
43.582184_1.3809816.png,201,205,310,279
43.2298396_-0.0017844.png,209,187,302,296
43.5876059_1.4763815.png,222,203,289,280
42.7799682_2.8384842.png,209,199,302,284
43.5816177_1.3196655.png,223,205,288,278
43.6045691_1.4813615.png,205,162,306,321
42.6647223_2.9854262.png,220,188,291,295
43.5500415_1.3907649.png,199,195,312,288
44.7540475_-1.084069.png,212,198,299,285
43.5664078_1.3291938.png,209,204,302,279
43.4219078_-1.6106043.png,177,163,334,320
43.5825177_1.2984557.png,209,212,302,271
42.6829893_2.9456406.png,222,195,289,288
43.6794589_1.5393332.png,220,215,291,268
43.5246099_1.3635268.png,218,205,293,278
43.7884252_1.3500017.png,220,190,291,293
43.6862698_1.437448.png,222,204,289,279
44.7510662_-1.1072736.png,213,200,298,283
42.7046182_2.8242803.png,223,208,288,275
42.6878492_2.9410475.png,218,198,293,285
43.615756_1.4054393.png,204,189,307,294
43.5564011_1.5340643.png,225,209,286,274
42.775037_2.8299823.png,184,182,327,301
43.5649466_1.3353504.png,201,192,310,291
43.7808727_1.0799326.png,230,203,281,280
43.7045445_1.5654944.png,204,202,307,281
43.5479096_1.4681787.png,192,174,319,309
43.5313252_1.3317431.png,221,200,290,283
43.5843671_1.5851177.png,208,191,303,292
43.5805526_1.327453.png,216,207,295,276
42.6805038_2.7459606.png,206,214,305,269
43.6138726_1.4087496.png,224,208,287,275
43.6150557_1.4777313.png,213,206,298,277
43.5936773_1.3749394.png,212,190,299,293
43.7904822_1.3628869.png,213,208,298,275
43.5780373_1.6002178.png,218,184,293,299
43.5477041_1.5323293.png,219,200,292,283
44.5919652_2.0362276.png,227,193,284,290
43.6900082_1.5133603.png,205,194,306,289
44.746693_-1.0668547.png,218,196,293,287
43.5920511_1.3326678.png,221,220,290,263
43.5400945_1.5386396.png,201,189,310,294
42.6981076_2.818786.png,214,216,297,267
43.2373177_0.0952948.png,206,209,305,274
43.4578324_-1.5596766.png,152,165,359,318
43.6013799_1.6106898.png,219,213,292,270
43.7842767_1.3621107.png,194,208,317,275
43.5638063_1.3206341.png,213,184,298,299
44.7387831_-1.0692742.png,212,192,299,291
42.7387795_2.9139611.png,225,220,286,264
43.5570722_1.2782415.png,216,203,295,280
43.5641599_1.280017.png,222,196,289,287
43.774815_1.3736662.png,196,182,315,301
43.5802705_1.392027.png,225,217,286,266
43.5887776_1.3502956.png,215,207,296,276
43.8000419_1.3899109.png,193,190,318,293
43.5517045_1.3787583.png,213,192,298,291
44.7287554_-1.0765057.png,220,214,291,269
43.714993_1.3924236.png,223,216,288,267
43.5524812_1.296975.png,211,208,300,275
43.6195466_1.4587926.png,218,190,293,293
42.6414107_2.8353398.png,204,202,307,281
43.5799642_1.6940816.png,199,175,312,308
42.6860884_2.8079024.png,216,214,295,269
42.7021783_2.8193984.png,208,180,303,303
44.6264631_2.0190545.png,232,199,279,284
43.5827006_1.2961508.png,215,202,295,281
43.5958308_1.4626661.png,236,202,275,280
42.6471437_2.8706942.png,226,194,285,289
43.532311_1.3289504.png,205,198,306,285
42.704145_2.8207745.png,216,223,295,260
44.5622535_1.7607244.png,229,191,282,292
43.7583679_-1.3286955.png,194,186,317,297
42.6721504_2.7982309.png,230,227,281,256
42.6398869_2.8644779.png,238,209,273,274
42.6752554_3.0334402.png,197,159,314,324
43.6178279_1.4396316.png,221,217,290,266
42.7284525_2.9382165.png,224,222,287,261
44.7638714_-1.1315235.png,210,215,301,268
